pcode,county,city,fullcode,cityname,vilcode,vilname,fullname,fullcodename
10,002,100,10002100,宜蘭縣三星鄉,010,大隱村,宜蘭縣三星鄉大隱村,10002100010
10,002,100,10002100,宜蘭縣三星鄉,011,行健村,宜蘭縣三星鄉行健村,10002100011
10,002,100,10002100,宜蘭縣三星鄉,012,萬德村,宜蘭縣三星鄉萬德村,10002100012
10,002,100,10002100,宜蘭縣三星鄉,013,貴林村,宜蘭縣三星鄉貴林村,10002100013
10,002,100,10002100,宜蘭縣三星鄉,014,萬富村,宜蘭縣三星鄉萬富村,10002100014
10,002,100,10002100,宜蘭縣三星鄉,015,大義村,宜蘭縣三星鄉大義村,10002100015
10,002,100,10002100,宜蘭縣三星鄉,016,尚武村,宜蘭縣三星鄉尚武村,10002100016
10,002,100,10002100,宜蘭縣三星鄉,017,大洲村,宜蘭縣三星鄉大洲村,10002100017
10,002,100,10002100,宜蘭縣三星鄉,018,尾塹村,宜蘭縣三星鄉尾塹村,10002100018
10,002,110,10002110,宜蘭縣大同鄉,001,寒溪村,宜蘭縣大同鄉寒溪村,10002110001
10,002,110,10002110,宜蘭縣大同鄉,002,崙埤村,宜蘭縣大同鄉崙埤村,10002110002
10,002,110,10002110,宜蘭縣大同鄉,003,松羅村,宜蘭縣大同鄉松羅村,10002110003
10,002,110,10002110,宜蘭縣大同鄉,004,復興村,宜蘭縣大同鄉復興村,10002110004
10,002,110,10002110,宜蘭縣大同鄉,005,英士村,宜蘭縣大同鄉英士村,10002110005
10,002,110,10002110,宜蘭縣大同鄉,006,樂水村,宜蘭縣大同鄉樂水村,10002110006
10,002,110,10002110,宜蘭縣大同鄉,007,太平村,宜蘭縣大同鄉太平村,10002110007
10,002,110,10002110,宜蘭縣大同鄉,008,四季村,宜蘭縣大同鄉四季村,10002110008
10,002,110,10002110,宜蘭縣大同鄉,009,南山村,宜蘭縣大同鄉南山村,10002110009
10,002,110,10002110,宜蘭縣大同鄉,010,茂安村,宜蘭縣大同鄉茂安村,10002110010
10,002,120,10002120,宜蘭縣南澳鄉,001,南澳村,宜蘭縣南澳鄉南澳村,10002120001
10,002,120,10002120,宜蘭縣南澳鄉,002,碧候村,宜蘭縣南澳鄉碧候村,10002120002
10,002,120,10002120,宜蘭縣南澳鄉,003,東岳村,宜蘭縣南澳鄉東岳村,10002120003
10,002,120,10002120,宜蘭縣南澳鄉,004,金岳村,宜蘭縣南澳鄉金岳村,10002120004
10,002,120,10002120,宜蘭縣南澳鄉,005,武塔村,宜蘭縣南澳鄉武塔村,10002120005
10,002,120,10002120,宜蘭縣南澳鄉,006,金洋村,宜蘭縣南澳鄉金洋村,10002120006
10,002,120,10002120,宜蘭縣南澳鄉,007,澳花村,宜蘭縣南澳鄉澳花村,10002120007
10,004,010,10004010,新竹縣竹北市,001,斗崙里,新竹縣竹北市斗崙里,10004010001
10,004,010,10004010,新竹縣竹北市,002,鹿場里,新竹縣竹北市鹿場里,10004010002
10,004,010,10004010,新竹縣竹北市,003,東平里,新竹縣竹北市東平里,10004010003
10,004,010,10004010,新竹縣竹北市,004,中興里,新竹縣竹北市中興里,10004010004
10,004,010,10004010,新竹縣竹北市,005,隘口里,新竹縣竹北市隘口里,10004010005
10,004,010,10004010,新竹縣竹北市,006,東海里,新竹縣竹北市東海里,10004010006
10,004,010,10004010,新竹縣竹北市,007,竹北里,新竹縣竹北市竹北里,10004010007
10,004,010,10004010,新竹縣竹北市,008,竹仁里,新竹縣竹北市竹仁里,10004010008
10,004,010,10004010,新竹縣竹北市,009,竹義里,新竹縣竹北市竹義里,10004010009
10,004,010,10004010,新竹縣竹北市,010,泰和里,新竹縣竹北市泰和里,10004010010
10,004,010,10004010,新竹縣竹北市,011,新社里,新竹縣竹北市新社里,10004010011
10,004,010,10004010,新竹縣竹北市,012,聯興里,新竹縣竹北市聯興里,10004010012
10,004,010,10004010,新竹縣竹北市,013,麻園里,新竹縣竹北市麻園里,10004010013
10,004,010,10004010,新竹縣竹北市,014,溪州里,新竹縣竹北市溪州里,10004010014
10,004,010,10004010,新竹縣竹北市,015,白地里,新竹縣竹北市白地里,10004010015
10,004,010,10004010,新竹縣竹北市,016,新港里,新竹縣竹北市新港里,10004010016
10,004,010,10004010,新竹縣竹北市,017,大義里,新竹縣竹北市大義里,10004010017
10,004,010,10004010,新竹縣竹北市,018,崇義里,新竹縣竹北市崇義里,10004010018
10,004,010,10004010,新竹縣竹北市,019,大眉里,新竹縣竹北市大眉里,10004010019
10,004,010,10004010,新竹縣竹北市,020,尚義里,新竹縣竹北市尚義里,10004010020
10,004,010,10004010,新竹縣竹北市,021,十興里,新竹縣竹北市十興里,10004010021
10,004,010,10004010,新竹縣竹北市,022,新國里,新竹縣竹北市新國里,10004010022
10,004,010,10004010,新竹縣竹北市,023,新庄里,新竹縣竹北市新庄里,10004010023
10,004,010,10004010,新竹縣竹北市,024,北崙里,新竹縣竹北市北崙里,10004010024
10,004,010,10004010,新竹縣竹北市,025,新崙里,新竹縣竹北市新崙里,10004010025
10,004,010,10004010,新竹縣竹北市,026,福德里,新竹縣竹北市福德里,10004010026
10,004,010,10004010,新竹縣竹北市,027,東興里,新竹縣竹北市東興里,10004010027
10,004,010,10004010,新竹縣竹北市,028,北興里,新竹縣竹北市北興里,10004010028
10,004,010,10004010,新竹縣竹北市,029,興安里,新竹縣竹北市興安里,10004010029
10,004,010,10004010,新竹縣竹北市,030,文化里,新竹縣竹北市文化里,10004010030
10,004,010,10004010,新竹縣竹北市,031,中崙里,新竹縣竹北市中崙里,10004010031
10,004,020,10004020,新竹縣竹東鎮,001,上坪里,新竹縣竹東鎮上坪里,10004020001
10,004,020,10004020,新竹縣竹東鎮,002,瑞峰里,新竹縣竹東鎮瑞峰里,10004020002
10,004,020,10004020,新竹縣竹東鎮,003,軟橋里,新竹縣竹東鎮軟橋里,10004020003
10,004,020,10004020,新竹縣竹東鎮,004,員崠里,新竹縣竹東鎮員崠里,10004020004
10,004,020,10004020,新竹縣竹東鎮,005,東寧里,新竹縣竹東鎮東寧里,10004020005
10,004,020,10004020,新竹縣竹東鎮,006,上舘里,新竹縣竹東鎮上舘里,10004020006
10,004,020,10004020,新竹縣竹東鎮,007,大鄉里,新竹縣竹東鎮大鄉里,10004020007
10,004,020,10004020,新竹縣竹東鎮,008,東華里,新竹縣竹東鎮東華里,10004020008
10,004,020,10004020,新竹縣竹東鎮,009,商華里,新竹縣竹東鎮商華里,10004020009
10,004,020,10004020,新竹縣竹東鎮,010,竹東里,新竹縣竹東鎮竹東里,10004020010
10,004,020,10004020,新竹縣竹東鎮,011,榮樂里,新竹縣竹東鎮榮樂里,10004020011
10,004,020,10004020,新竹縣竹東鎮,012,鷄林里,新竹縣竹東鎮鷄林里,10004020012
10,004,020,10004020,新竹縣竹東鎮,013,仁愛里,新竹縣竹東鎮仁愛里,10004020013
10,004,020,10004020,新竹縣竹東鎮,014,五豐里,新竹縣竹東鎮五豐里,10004020014
10,004,020,10004020,新竹縣竹東鎮,015,三重里,新竹縣竹東鎮三重里,10004020015
10,004,020,10004020,新竹縣竹東鎮,016,頭重里,新竹縣竹東鎮頭重里,10004020016
10,004,020,10004020,新竹縣竹東鎮,017,員山里,新竹縣竹東鎮員山里,10004020017
10,004,020,10004020,新竹縣竹東鎮,018,柯湖里,新竹縣竹東鎮柯湖里,10004020018
10,004,020,10004020,新竹縣竹東鎮,019,二重里,新竹縣竹東鎮二重里,10004020019
10,004,020,10004020,新竹縣竹東鎮,020,中山里,新竹縣竹東鎮中山里,10004020020
10,004,020,10004020,新竹縣竹東鎮,021,中正里,新竹縣竹東鎮中正里,10004020021
10,004,020,10004020,新竹縣竹東鎮,022,南華里,新竹縣竹東鎮南華里,10004020022
10,004,020,10004020,新竹縣竹東鎮,023,榮華里,新竹縣竹東鎮榮華里,10004020023
10,004,020,10004020,新竹縣竹東鎮,024,忠孝里,新竹縣竹東鎮忠孝里,10004020024
10,004,020,10004020,新竹縣竹東鎮,025,陸豐里,新竹縣竹東鎮陸豐里,10004020025
10,004,030,10004030,新竹縣新埔鎮,001,內立里,新竹縣新埔鎮內立里,10004030001
10,004,030,10004030,新竹縣新埔鎮,002,寶石里,新竹縣新埔鎮寶石里,10004030002
10,004,030,10004030,新竹縣新埔鎮,003,文山里,新竹縣新埔鎮文山里,10004030003
10,004,030,10004030,新竹縣新埔鎮,004,五埔里,新竹縣新埔鎮五埔里,10004030004
10,004,030,10004030,新竹縣新埔鎮,005,四座里,新竹縣新埔鎮四座里,10004030005
10,004,030,10004030,新竹縣新埔鎮,006,旱坑里,新竹縣新埔鎮旱坑里,10004030006
10,004,030,10004030,新竹縣新埔鎮,007,田新里,新竹縣新埔鎮田新里,10004030007
10,004,030,10004030,新竹縣新埔鎮,008,新埔里,新竹縣新埔鎮新埔里,10004030008
10,004,030,10004030,新竹縣新埔鎮,009,新生里,新竹縣新埔鎮新生里,10004030009
10,004,030,10004030,新竹縣新埔鎮,010,新民里,新竹縣新埔鎮新民里,10004030010
10,004,030,10004030,新竹縣新埔鎮,011,上寮里,新竹縣新埔鎮上寮里,10004030011
10,004,030,10004030,新竹縣新埔鎮,012,下寮里,新竹縣新埔鎮下寮里,10004030012
10,004,030,10004030,新竹縣新埔鎮,013,南平里,新竹縣新埔鎮南平里,10004030013
10,004,030,10004030,新竹縣新埔鎮,014,北平里,新竹縣新埔鎮北平里,10004030014
10,004,030,10004030,新竹縣新埔鎮,015,巨埔里,新竹縣新埔鎮巨埔里,10004030015
10,004,030,10004030,新竹縣新埔鎮,016,照門里,新竹縣新埔鎮照門里,10004030016
10,004,030,10004030,新竹縣新埔鎮,017,清水里,新竹縣新埔鎮清水里,10004030017
10,004,030,10004030,新竹縣新埔鎮,018,鹿鳴里,新竹縣新埔鎮鹿鳴里,10004030018
10,004,030,10004030,新竹縣新埔鎮,019,新北里,新竹縣新埔鎮新北里,10004030019
10,004,040,10004040,新竹縣關西鎮,001,東興里,新竹縣關西鎮東興里,10004040001
10,004,040,10004040,新竹縣關西鎮,002,西安里,新竹縣關西鎮西安里,10004040002
10,004,040,10004040,新竹縣關西鎮,003,南雄里,新竹縣關西鎮南雄里,10004040003
10,004,040,10004040,新竹縣關西鎮,004,北斗里,新竹縣關西鎮北斗里,10004040004
10,004,040,10004040,新竹縣關西鎮,005,仁安里,新竹縣關西鎮仁安里,10004040005
10,004,040,10004040,新竹縣關西鎮,006,北山里,新竹縣關西鎮北山里,10004040006
10,004,040,10004040,新竹縣關西鎮,007,南山里,新竹縣關西鎮南山里,10004040007
10,004,040,10004040,新竹縣關西鎮,008,東安里,新竹縣關西鎮東安里,10004040008
10,004,040,10004040,新竹縣關西鎮,009,東光里,新竹縣關西鎮東光里,10004040009
10,004,040,10004040,新竹縣關西鎮,010,新富里,新竹縣關西鎮新富里,10004040010
10,004,040,10004040,新竹縣關西鎮,011,金山里,新竹縣關西鎮金山里,10004040011
10,004,040,10004040,新竹縣關西鎮,012,錦山里,新竹縣關西鎮錦山里,10004040012
10,004,040,10004040,新竹縣關西鎮,013,玉山里,新竹縣關西鎮玉山里,10004040013
10,004,040,10004040,新竹縣關西鎮,014,大同里,新竹縣關西鎮大同里,10004040014
10,004,040,10004040,新竹縣關西鎮,015,石光里,新竹縣關西鎮石光里,10004040015
10,004,040,10004040,新竹縣關西鎮,016,上林里,新竹縣關西鎮上林里,10004040016
10,004,040,10004040,新竹縣關西鎮,017,新力里,新竹縣關西鎮新力里,10004040017
10,004,040,10004040,新竹縣關西鎮,018,南和里,新竹縣關西鎮南和里,10004040018
10,004,040,10004040,新竹縣關西鎮,019,東山里,新竹縣關西鎮東山里,10004040019
10,004,040,10004040,新竹縣關西鎮,020,南新里,新竹縣關西鎮南新里,10004040020
10,004,040,10004040,新竹縣關西鎮,021,東平里,新竹縣關西鎮東平里,10004040021
10,004,050,10004050,新竹縣湖口鄉,001,孝勢村,新竹縣湖口鄉孝勢村,10004050001
10,004,050,10004050,新竹縣湖口鄉,002,仁勢村,新竹縣湖口鄉仁勢村,10004050002
10,004,050,10004050,新竹縣湖口鄉,003,愛勢村,新竹縣湖口鄉愛勢村,10004050003
10,004,050,10004050,新竹縣湖口鄉,004,信勢村,新竹縣湖口鄉信勢村,10004050004
10,004,050,10004050,新竹縣湖口鄉,005,中勢村,新竹縣湖口鄉中勢村,10004050005
10,004,050,10004050,新竹縣湖口鄉,006,德盛村,新竹縣湖口鄉德盛村,10004050006
10,004,050,10004050,新竹縣湖口鄉,007,和興村,新竹縣湖口鄉和興村,10004050007
10,004,050,10004050,新竹縣湖口鄉,008,長嶺村,新竹縣湖口鄉長嶺村,10004050008
10,004,050,10004050,新竹縣湖口鄉,009,長安村,新竹縣湖口鄉長安村,10004050009
10,004,050,10004050,新竹縣湖口鄉,010,湖口村,新竹縣湖口鄉湖口村,10004050010
10,004,050,10004050,新竹縣湖口鄉,011,湖鏡村,新竹縣湖口鄉湖鏡村,10004050011
10,004,050,10004050,新竹縣湖口鄉,012,湖南村,新竹縣湖口鄉湖南村,10004050012
10,004,050,10004050,新竹縣湖口鄉,013,波羅村,新竹縣湖口鄉波羅村,10004050013
10,004,050,10004050,新竹縣湖口鄉,014,鳳凰村,新竹縣湖口鄉鳳凰村,10004050014
10,004,050,10004050,新竹縣湖口鄉,015,鳳山村,新竹縣湖口鄉鳳山村,10004050015
10,004,050,10004050,新竹縣湖口鄉,016,中興村,新竹縣湖口鄉中興村,10004050016
10,004,050,10004050,新竹縣湖口鄉,017,信義村,新竹縣湖口鄉信義村,10004050017
10,004,050,10004050,新竹縣湖口鄉,018,中正村,新竹縣湖口鄉中正村,10004050018
10,004,050,10004050,新竹縣湖口鄉,019,東興村,新竹縣湖口鄉東興村,10004050019
10,004,050,10004050,新竹縣湖口鄉,020,勝利村,新竹縣湖口鄉勝利村,10004050020
10,004,060,10004060,新竹縣新豐鄉,001,福興村,新竹縣新豐鄉福興村,10004060001
10,004,060,10004060,新竹縣新豐鄉,002,後湖村,新竹縣新豐鄉後湖村,10004060002
10,004,060,10004060,新竹縣新豐鄉,003,青埔村,新竹縣新豐鄉青埔村,10004060003
10,004,060,10004060,新竹縣新豐鄉,004,埔和村,新竹縣新豐鄉埔和村,10004060004
10,004,060,10004060,新竹縣新豐鄉,005,瑞興村,新竹縣新豐鄉瑞興村,10004060005
10,004,060,10004060,新竹縣新豐鄉,006,坡頭村,新竹縣新豐鄉坡頭村,10004060006
10,004,060,10004060,新竹縣新豐鄉,007,中崙村,新竹縣新豐鄉中崙村,10004060007
10,004,060,10004060,新竹縣新豐鄉,008,重興村,新竹縣新豐鄉重興村,10004060008
10,004,060,10004060,新竹縣新豐鄉,009,新豐村,新竹縣新豐鄉新豐村,10004060009
10,004,060,10004060,新竹縣新豐鄉,010,員山村,新竹縣新豐鄉員山村,10004060010
10,004,060,10004060,新竹縣新豐鄉,011,松林村,新竹縣新豐鄉松林村,10004060011
10,004,060,10004060,新竹縣新豐鄉,012,上坑村,新竹縣新豐鄉上坑村,10004060012
10,004,060,10004060,新竹縣新豐鄉,013,鳳坑村,新竹縣新豐鄉鳳坑村,10004060013
10,004,060,10004060,新竹縣新豐鄉,014,忠孝村,新竹縣新豐鄉忠孝村,10004060014
10,004,060,10004060,新竹縣新豐鄉,015,山崎村,新竹縣新豐鄉山崎村,10004060015
10,004,060,10004060,新竹縣新豐鄉,016,松柏村,新竹縣新豐鄉松柏村,10004060016
10,004,060,10004060,新竹縣新豐鄉,017,崎頂村,新竹縣新豐鄉崎頂村,10004060017
10,004,070,10004070,新竹縣芎林鄉,001,五龍村,新竹縣芎林鄉五龍村,10004070001
10,004,070,10004070,新竹縣芎林鄉,002,華龍村,新竹縣芎林鄉華龍村,10004070002
10,004,070,10004070,新竹縣芎林鄉,003,秀湖村,新竹縣芎林鄉秀湖村,10004070003
10,004,070,10004070,新竹縣芎林鄉,004,永興村,新竹縣芎林鄉永興村,10004070004
10,004,070,10004070,新竹縣芎林鄉,005,石潭村,新竹縣芎林鄉石潭村,10004070005
10,004,070,10004070,新竹縣芎林鄉,006,新鳳村,新竹縣芎林鄉新鳳村,10004070006
10,004,070,10004070,新竹縣芎林鄉,007,中坑村,新竹縣芎林鄉中坑村,10004070007
10,004,070,10004070,新竹縣芎林鄉,008,水坑村,新竹縣芎林鄉水坑村,10004070008
10,004,070,10004070,新竹縣芎林鄉,009,文林村,新竹縣芎林鄉文林村,10004070009
10,004,070,10004070,新竹縣芎林鄉,010,芎林村,新竹縣芎林鄉芎林村,10004070010
10,004,070,10004070,新竹縣芎林鄉,011,上山村,新竹縣芎林鄉上山村,10004070011
10,004,070,10004070,新竹縣芎林鄉,012,下山村,新竹縣芎林鄉下山村,10004070012
10,004,080,10004080,新竹縣橫山鄉,001,橫山村,新竹縣橫山鄉橫山村,10004080001
10,004,080,10004080,新竹縣橫山鄉,002,田寮村,新竹縣橫山鄉田寮村,10004080002
10,004,080,10004080,新竹縣橫山鄉,003,南昌村,新竹縣橫山鄉南昌村,10004080003
10,004,080,10004080,新竹縣橫山鄉,004,豐鄉村,新竹縣橫山鄉豐鄉村,10004080004
10,004,080,10004080,新竹縣橫山鄉,005,豐田村,新竹縣橫山鄉豐田村,10004080005
10,004,080,10004080,新竹縣橫山鄉,006,內灣村,新竹縣橫山鄉內灣村,10004080006
10,004,080,10004080,新竹縣橫山鄉,007,福興村,新竹縣橫山鄉福興村,10004080007
10,004,080,10004080,新竹縣橫山鄉,008,沙坑村,新竹縣橫山鄉沙坑村,10004080008
10,004,080,10004080,新竹縣橫山鄉,009,新興村,新竹縣橫山鄉新興村,10004080009
10,004,080,10004080,新竹縣橫山鄉,010,大肚村,新竹縣橫山鄉大肚村,10004080010
10,004,080,10004080,新竹縣橫山鄉,011,力行村,新竹縣橫山鄉力行村,10004080011
10,004,090,10004090,新竹縣北埔鄉,001,北埔村,新竹縣北埔鄉北埔村,10004090001
10,004,090,10004090,新竹縣北埔鄉,002,南興村,新竹縣北埔鄉南興村,10004090002
10,004,090,10004090,新竹縣北埔鄉,003,埔尾村,新竹縣北埔鄉埔尾村,10004090003
10,004,090,10004090,新竹縣北埔鄉,004,水磜村,新竹縣北埔鄉水磜村,10004090004
10,004,090,10004090,新竹縣北埔鄉,005,南埔村,新竹縣北埔鄉南埔村,10004090005
10,004,090,10004090,新竹縣北埔鄉,006,大林村,新竹縣北埔鄉大林村,10004090006
10,004,090,10004090,新竹縣北埔鄉,007,大湖村,新竹縣北埔鄉大湖村,10004090007
10,004,090,10004090,新竹縣北埔鄉,008,南坑村,新竹縣北埔鄉南坑村,10004090008
10,004,090,10004090,新竹縣北埔鄉,009,外坪村,新竹縣北埔鄉外坪村,10004090009
10,004,100,10004100,新竹縣寶山鄉,001,雙溪村,新竹縣寶山鄉雙溪村,10004100001
10,004,100,10004100,新竹縣寶山鄉,002,大崎村,新竹縣寶山鄉大崎村,10004100002
10,004,100,10004100,新竹縣寶山鄉,003,三峰村,新竹縣寶山鄉三峰村,10004100003
10,004,100,10004100,新竹縣寶山鄉,004,新城村,新竹縣寶山鄉新城村,10004100004
10,004,100,10004100,新竹縣寶山鄉,005,深井村,新竹縣寶山鄉深井村,10004100005
10,004,100,10004100,新竹縣寶山鄉,006,寶斗村,新竹縣寶山鄉寶斗村,10004100006
10,004,100,10004100,新竹縣寶山鄉,007,山湖村,新竹縣寶山鄉山湖村,10004100007
10,004,100,10004100,新竹縣寶山鄉,008,寶山村,新竹縣寶山鄉寶山村,10004100008
10,004,100,10004100,新竹縣寶山鄉,009,油田村,新竹縣寶山鄉油田村,10004100009
10,004,100,10004100,新竹縣寶山鄉,010,雙新村,新竹縣寶山鄉雙新村,10004100010
10,004,110,10004110,新竹縣峨眉鄉,001,峨眉村,新竹縣峨眉鄉峨眉村,10004110001
10,004,110,10004110,新竹縣峨眉鄉,002,中盛村,新竹縣峨眉鄉中盛村,10004110002
10,004,110,10004110,新竹縣峨眉鄉,003,石井村,新竹縣峨眉鄉石井村,10004110003
10,004,110,10004110,新竹縣峨眉鄉,004,富興村,新竹縣峨眉鄉富興村,10004110004
10,004,110,10004110,新竹縣峨眉鄉,005,七星村,新竹縣峨眉鄉七星村,10004110005
10,004,110,10004110,新竹縣峨眉鄉,006,湖光村,新竹縣峨眉鄉湖光村,10004110006
10,004,120,10004120,新竹縣尖石鄉,001,義興村,新竹縣尖石鄉義興村,10004120001
10,004,120,10004120,新竹縣尖石鄉,002,嘉樂村,新竹縣尖石鄉嘉樂村,10004120002
10,004,120,10004120,新竹縣尖石鄉,003,新樂村,新竹縣尖石鄉新樂村,10004120003
10,004,120,10004120,新竹縣尖石鄉,004,梅花村,新竹縣尖石鄉梅花村,10004120004
10,004,120,10004120,新竹縣尖石鄉,005,錦屏村,新竹縣尖石鄉錦屏村,10004120005
